,2001/12,2002/12,2003/12,2004/12,2005/12,2006/12,2007/12,2008/12,2009/12,2010/12,2011/12,2012/12,2013/12,2014/12,hexID
418,287.0,294.0,321.0,324.0,334.0,343.0,346.0,372.0,387.0,408.0,443.0,447.0,513.0,555.0,1127
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128
420,26.0,27.0,30.0,30.0,32.0,32.0,28.0,28.0,28.0,28.0,26.0,24.0,20.0,22.0,1131
421,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,27.0,24.0,24.0,24.0,1132
422,126.0,119.0,124.0,161.0,156.0,187.0,255.0,332.0,323.0,462.0,452.0,412.0,409.0,410.0,1134
423,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1135
424,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,10.0,10.0,12.0,1152
425,251.0,245.0,244.0,249.0,264.0,308.0,307.0,318.0,323.0,303.0,294.0,297.0,303.0,310.0,1154
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156
427,821.0,846.0,888.0,897.0,962.0,1079.0,1159.0,1182.0,1206.0,1249.0,1343.0,1372.0,1403.0,1449.0,1157
428,54.0,59.0,81.0,104.0,130.0,149.0,169.0,196.0,225.0,308.0,680.0,746.0,770.0,815.0,1158
429,9.0,13.0,6.0,9.0,17.0,12.0,13.0,21.0,16.0,16.0,8.0,8.0,9.0,9.0,1160
430,13.0,13.0,11.0,17.0,11.0,11.0,11.0,8.0,9.0,6.0,6.0,6.0,5.0,5.0,1163
431,224.0,221.0,215.0,213.0,211.0,216.0,229.0,231.0,237.0,249.0,268.0,267.0,279.0,297.0,1180
432,4462.0,4600.0,4748.0,4891.0,5068.0,5458.0,5777.0,6071.0,6468.0,6718.0,6827.0,7018.0,7090.0,7137.0,1187
433,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1209
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1214
435,2556.0,2564.0,2604.0,2668.0,2732.0,2804.0,2822.0,2886.0,2921.0,3038.0,3180.0,3217.0,3260.0,3321.0,1217
436,2550.0,2576.0,2600.0,2591.0,2554.0,2547.0,2508.0,2464.0,2492.0,2497.0,2538.0,2540.0,2505.0,2483.0,1243
437,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,1245
438,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,30.0,30.0,31.0,31.0,1273
